issue_number,slug,title,issue_state,issue_created_at,issue_closed_at,actual_session_elapsed_seconds,actual_session_elapsed_status,actual_session_elapsed_source,github_cycle_time_seconds,github_cycle_time_status,github_cycle_time_source,actual_total_tokens,actual_total_tokens_status,actual_total_tokens_source,row_contract_completeness,row_contract_missing_fields,metric_availability_class,full_metrics_known,row_confidence,notes,source_prompt_relpath,sor_relpath
4051,v0-91-6-tools-observability-share-cli-env-lock-in-observability-tests-to-prevent-full-suite-heartbeat-flake,[v0.91.6][tools][observability] Share CLI env lock in observability tests to prevent full-suite heartbeat flake,closed,2026-06-18T07:22:50Z,2026-06-18T08:17:04Z,unknown,unknown,sor_issue_metrics_truth,3254,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,cycle_only_recovered,no,low,actual_session_elapsed: Derived from the issue-local SOR Issue Metrics Truth section when present. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4051-v0-91-6-tools-observability-share-cli-env-lock-in-observability-tests-to-prevent-full-suite-heartbeat-flake.md,.adl/v0.91.6/tasks/issue-4051__v0-91-6-tools-observability-share-cli-env-lock-in-observability-tests-to-prevent-full-suite-heartbeat-flake/sor.md
4053,wp05-role-provider-profiles,[v0.91.6][WP-05][provider][M-06] Define C-SDLC role-provider profiles,closed,2026-06-18T07:53:48Z,2026-06-18T17:50:59Z,57968,derived,sor_execution_window,35831,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4053-wp05-role-provider-profiles.md,.adl/v0.91.6/tasks/issue-4053__wp05-role-provider-profiles/sor.md
4055,wp06-agent-comms-1-0-message-substrate,[v0.91.6][WP-06][acip][C-06] Define Agent Comms 1.0 message substrate,closed,2026-06-18T07:58:14Z,2026-06-19T02:49:10Z,0,derived,sor_execution_window,67856,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4055-wp06-agent-comms-1-0-message-substrate.md,.adl/v0.91.6/tasks/issue-4055__wp06-agent-comms-1-0-message-substrate/sor.md
4064,wp07-cav-threat-taxonomy-corpus-route,[v0.91.6][WP-07][security][S-06] Define CAV threat taxonomy and corpus route,closed,2026-06-18T16:10:58Z,2026-06-19T03:27:51Z,1015,derived,sor_execution_window,40613,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4064-wp07-cav-threat-taxonomy-corpus-route.md,.adl/v0.91.6/tasks/issue-4064__wp07-cav-threat-taxonomy-corpus-route/sor.md
4066,sprint-execution-packet-template,[v0.91.6][templates][sprints] Add Sprint Execution Packet template,closed,2026-06-18T16:21:49Z,2026-06-18T17:38:09Z,1379,derived,sor_execution_window,4580,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4066-sprint-execution-packet-template.md,.adl/v0.91.6/tasks/issue-4066__sprint-execution-packet-template/sor.md
4069,v0-91-6-sep-local-agents-set-up-local-subagent-acceleration-mini-sprint,[v0.91.6][SEP][local-agents] Set up local subagent acceleration mini-sprint,closed,2026-06-18T16:36:00Z,2026-06-19T00:40:39Z,193,derived,sor_execution_window,29079,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4069-v0-91-6-sep-local-agents-set-up-local-subagent-acceleration-mini-sprint.md,.adl/v0.91.6/tasks/issue-4069__v0-91-6-sep-local-agents-set-up-local-subagent-acceleration-mini-sprint/sor.md
4074,v0-91-6-sep-local-agents-test-agent-per-task-sprint-conductor-simulation,[v0.91.6][SEP][local-agents] Test agent-per-task sprint conductor simulation,closed,2026-06-18T16:48:05Z,2026-06-19T00:33:58Z,134,derived,sor_execution_window,27953,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4074-v0-91-6-sep-local-agents-test-agent-per-task-sprint-conductor-simulation.md,.adl/v0.91.6/tasks/issue-4074__v0-91-6-sep-local-agents-test-agent-per-task-sprint-conductor-simulation/sor.md
4076,v0-91-6-sep-sprints-automate-sprint-readiness-sweep,[v0.91.6][SEP][sprints] Automate sprint readiness sweep,closed,2026-06-18T16:59:41Z,2026-06-18T23:51:00Z,4286,derived,sor_execution_window,24679,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4076-v0-91-6-sep-sprints-automate-sprint-readiness-sweep.md,.adl/v0.91.6/tasks/issue-4076__v0-91-6-sep-sprints-automate-sprint-readiness-sweep/sor.md
4077,v0-91-6-sep-sprints-add-deterministic-sprint-closeout-mode,[v0.91.6][SEP][sprints] Add deterministic sprint closeout mode,closed,2026-06-18T17:03:16Z,2026-06-19T00:02:32Z,639,derived,sor_execution_window,25156,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4077-v0-91-6-sep-sprints-add-deterministic-sprint-closeout-mode.md,.adl/v0.91.6/tasks/issue-4077__v0-91-6-sep-sprints-add-deterministic-sprint-closeout-mode/sor.md
4078,v0-91-6-github-octocrab-add-typed-issue-mutation-command-surface,[v0.91.6][github][octocrab] Add typed issue mutation command surface,closed,2026-06-18T17:05:22Z,2026-06-18T18:07:13Z,1432,derived,sor_execution_window,3711,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4078-v0-91-6-github-octocrab-add-typed-issue-mutation-command-surface.md,.adl/v0.91.6/tasks/issue-4078__v0-91-6-github-octocrab-add-typed-issue-mutation-command-surface/sor.md
4083,v0-91-6-tools-workflow-doctor-blocks-new-wp-execution-on-unrelated-open-wave-pr-pressure,[v0.91.6][tools][workflow] Doctor blocks new WP execution on unrelated open-wave PR pressure,closed,2026-06-18T17:42:16Z,2026-06-19T06:21:29Z,1702,derived,sor_execution_window,45553,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4083-v0-91-6-tools-workflow-doctor-blocks-new-wp-execution-on-unrelated-open-wave-pr-pressure.md,.adl/v0.91.6/tasks/issue-4083__v0-91-6-tools-workflow-doctor-blocks-new-wp-execution-on-unrelated-open-wave-pr-pressure/sor.md
4084,v0-91-6-sep-closeout-automate-standard-milestone-closeout-tail-sprint,[v0.91.6][SEP][closeout] Automate standard milestone closeout-tail sprint,closed,2026-06-18T17:53:17Z,2026-06-19T01:15:17Z,1654,derived,sor_execution_window,26520,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4084-v0-91-6-sep-closeout-automate-standard-milestone-closeout-tail-sprint.md,.adl/v0.91.6/tasks/issue-4084__v0-91-6-sep-closeout-automate-standard-milestone-closeout-tail-sprint/sor.md
4085,v0-91-6-tools-pr-finish-auto-declare-non-closing-lifecycle-prs-when-finish-runs-with-no-close,[v0.91.6][tools][pr-finish] Auto-declare non-closing lifecycle PRs when finish runs with --no-close,closed,2026-06-18T17:55:33Z,2026-06-19T03:50:45Z,0,derived,sor_execution_window,35712,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4085-v0-91-6-tools-pr-finish-auto-declare-non-closing-lifecycle-prs-when-finish-runs-with-no-close.md,.adl/v0.91.6/tasks/issue-4085__v0-91-6-tools-pr-finish-auto-declare-non-closing-lifecycle-prs-when-finish-runs-with-no-close/sor.md
4086,v0-91-6-tools-pr-closeout-ignore-or-quarantine-stale-broken-worktrees-when-a-clean-issue-closeout-surface-exists,[v0.91.6][tools][pr-closeout] Ignore or quarantine stale broken worktrees when a clean issue closeout surface exists,closed,2026-06-18T17:55:34Z,2026-06-19T05:24:35Z,0,derived,sor_execution_window,41341,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4086-v0-91-6-tools-pr-closeout-ignore-or-quarantine-stale-broken-worktrees-when-a-clean-issue-closeout-surface-exists.md,.adl/v0.91.6/tasks/issue-4086__v0-91-6-tools-pr-closeout-ignore-or-quarantine-stale-broken-worktrees-when-a-clean-issue-closeout-surface-exists/sor.md
4087,v0-91-6-tools-github-client-inherit-configured-token-context-for-repo-native-closeout-and-other-live-github-operations,[v0.91.6][tools][github-client] Inherit configured token context for repo-native closeout and other live GitHub operations,closed,2026-06-18T17:55:34Z,2026-06-19T04:22:27Z,0,derived,sor_execution_window,37613,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4087-v0-91-6-tools-github-client-inherit-configured-token-context-for-repo-native-closeout-and-other-live-github-operations.md,.adl/v0.91.6/tasks/issue-4087__v0-91-6-tools-github-client-inherit-configured-token-context-for-repo-native-closeout-and-other-live-github-operations/sor.md
4088,v0-91-6-tools-workflow-materialize-the-expected-issue-local-task-bundle-in-fresh-issue-worktrees,[v0.91.6][tools][workflow] Materialize the expected issue-local task bundle in fresh issue worktrees,closed,2026-06-18T17:55:35Z,2026-06-19T04:57:29Z,1630,derived,sor_execution_window,39714,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4088-v0-91-6-tools-workflow-materialize-the-expected-issue-local-task-bundle-in-fresh-issue-worktrees.md,.adl/v0.91.6/tasks/issue-4088__v0-91-6-tools-workflow-materialize-the-expected-issue-local-task-bundle-in-fresh-issue-worktrees/sor.md
4089,v0-91-6-provider-docs-normalize-provider-sprint-closeout-truth-after-merge-and-closure,[v0.91.6][provider][docs] Normalize provider sprint closeout truth after merge and closure,closed,2026-06-18T18:00:50Z,2026-06-18T18:10:06Z,427,derived,sor_execution_window,556,derived,github_issue_created_closed,unknown,unknown,sor_issue_metrics_truth,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4089-v0-91-6-provider-docs-normalize-provider-sprint-closeout-truth-after-merge-and-closure.md,.adl/v0.91.6/tasks/issue-4089__v0-91-6-provider-docs-normalize-provider-sprint-closeout-truth-after-merge-and-closure/sor.md
